ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Default shop
319;1;Shine Creator Lipstick One Size 13;10;8.5;;;;;;;;dm_319;;Deborah Milano;Deborah Milano;8009518105223;;;;;;3.2;10;;;;;;"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/884794f0-2-shine-creator.jpg;;;;;;;;;;;;;Sale
320;1;Shine Creator Lipstick One Size 14;10;8.5;;;;;;;;dm_320;;Deborah Milano;Deborah Milano;8009518105247;;;;;;3.2;10;;;;;;"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/884794f0-2-shine-creator.jpg;;;;;;;;;;;;;Sale
321;1;Shine Creator Lipstick One Size 15;10;8.5;;;;;;;;dm_321;;Deborah Milano;Deborah Milano;8009518131604;;;;;;3.2;10;;;;;;"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/884794f0-2-shine-creator.jpg;;;;;;;;;;;;;Sale
323;1;Shine Creator Lipstick One Size 16;10;8.5;;;;;;;;dm_323;;Deborah Milano;Deborah Milano;5052172999816;;;;;;3.2;10;;;;;;"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";"The lightweight luminous lipstick combines the shine of lip gloss with the comfort of lipstick and the moisturising properties of lip balm Hypoallergenic with UVAUVB filters SPF15
Formulated to minimize the risk of allergies
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/884794f0-2-shine-creator.jpg;;;;;;;;;;;;;Sale
324;1;Extra Lip Pencil One Size 1;10;3.25;;;;;;;;dm_324;;Deborah Milano;Deborah Milano;8009518124002;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
325;1;Extra Lip Pencil One Size 2;10;3.25;;;;;;;;dm_325;;Deborah Milano;Deborah Milano;8009518124019;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
326;1;Extra Lip Pencil One Size 3;10;3.25;;;;;;;;dm_326;;Deborah Milano;Deborah Milano;8009518124026;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
327;1;Extra Lip Pencil One Size 4;10;3.25;;;;;;;;dm_327;;Deborah Milano;Deborah Milano;8009518124033;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
328;1;Extra Lip Pencil One Size 5;10;3.25;;;;;;;;dm_328;;Deborah Milano;Deborah Milano;8009518124040;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
330;1;Extra Lip Pencil One Size 6;10;3.25;;;;;;;;dm_330;;Deborah Milano;Deborah Milano;8009518116939;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
331;1;Extra Lip Pencil One Size 7;10;3.25;;;;;;;;dm_331;;Deborah Milano;Deborah Milano;8009518117110;;;;;;0.6;10;;;;;;"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";"New improved longlasting waterproof formula
Improved texture optimal soft consistency
Updated colour range
New graphics and new cap
RESULT
With just one stroke lips instantly appear more
defined lipstick has extra staying power
Unbelievably comfortable";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d6e6680b-0-extra-lip-pencil.jpg;;;;;;;;;;;;;Sale
332;1;24Ore Lip Pencil One Size 1;10;5.5;;;;;;;;dm_332;;Deborah Milano;Deborah Milano;8009518108149;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
333;1;24Ore Lip Pencil One Size 2;10;5.5;;;;;;;;dm_333;;Deborah Milano;Deborah Milano;8009518108163;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
334;1;24Ore Lip Pencil One Size 3;10;5.5;;;;;;;;dm_334;;Deborah Milano;Deborah Milano;8009518108187;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
335;1;24Ore Lip Pencil One Size 4;10;5.5;;;;;;;;dm_335;;Deborah Milano;Deborah Milano;8009518108200;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
336;1;24Ore Lip Pencil One Size 5;10;5.5;;;;;;;;dm_336;;Deborah Milano;Deborah Milano;8009518108224;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
337;1;24Ore Lip Pencil One Size 6;10;5.5;;;;;;;;dm_337;;Deborah Milano;Deborah Milano;8009518108248;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
338;1;24Ore Lip Pencil One Size 7;10;5.5;;;;;;;;dm_338;;Deborah Milano;Deborah Milano;8009518108262;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
339;1;24Ore Lip Pencil One Size 8;10;5.5;;;;;;;;dm_339;;Deborah Milano;Deborah Milano;8009518108286;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
340;1;24Ore Lip Pencil One Size 9;10;5.5;;;;;;;;dm_340;;Deborah Milano;Deborah Milano;8009518108309;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
341;1;24Ore Lip Pencil One Size 10;10;5.5;;;;;;;;dm_341;;Deborah Milano;Deborah Milano;8009518108323;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
342;1;24Ore Lip Pencil One Size 11;10;5.5;;;;;;;;dm_342;;Deborah Milano;Deborah Milano;8009518108347;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
343;1;24Ore Lip Pencil One Size 12;10;5.5;;;;;;;;dm_343;;Deborah Milano;Deborah Milano;8009518108361;;;;;;0.4;10;;;;;;"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";"A lip pencil with a soft consistency for outlining the lips with the utmost precision Ultra long lasting colour
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5c652cc9-8-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
344;1;7 Days Long Nail Enamel One Size 0;10;5.4;;;;;;;;dm_344;;Deborah Milano;Deborah Milano;8009518056976;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
346;1;7 Days Long Nail Enamel One Size 21;10;5.4;;;;;;;;dm_346;;Deborah Milano;Deborah Milano;8009518056990;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
347;1;7 Days Long Nail Enamel One Size 39;10;5.4;;;;;;;;dm_347;;Deborah Milano;Deborah Milano;8009518161397;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
348;1;7 Days Long Nail Enamel One Size 787;10;5.4;;;;;;;;dm_348;;Deborah Milano;Deborah Milano;8009518057041;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
349;1;7 Days Long Nail Enamel One Size 523;10;5.4;;;;;;;;dm_349;;Deborah Milano;Deborah Milano;8009518057010;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
350;1;7 Days Long Nail Enamel One Size 580;10;5.4;;;;;;;;dm_350;;Deborah Milano;Deborah Milano;8009518057027;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
351;1;7 Days Long Nail Enamel One Size 160;10;5.4;;;;;;;;dm_351;;Deborah Milano;Deborah Milano;8009518162363;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
352;1;7 Days Long Nail Enamel One Size 161;10;5.4;;;;;;;;dm_352;;Deborah Milano;Deborah Milano;8009518162370;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
354;1;7 Days Long Nail Enamel One Size 827;10;5.4;;;;;;;;dm_354;;Deborah Milano;Deborah Milano;8009518116069;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
355;1;7 Days Long Nail Enamel One Size 828;10;5.4;;;;;;;;dm_355;;Deborah Milano;Deborah Milano;8009518116083;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
356;1;7 Days Long Nail Enamel One Size 831;10;5.4;;;;;;;;dm_356;;Deborah Milano;Deborah Milano;8009518119220;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
357;1;7 Days Long Nail Enamel One Size 833;10;5.4;;;;;;;;dm_357;;Deborah Milano;Deborah Milano;8009518119237;;;;;;4.6;10;;;;;;"High performance formula Maximum strength and staying power
We have more colours available in our sale";"High performance formula Maximum strength and staying power
We have more colours available in our sale";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/68818793-c-7days852.jpg;;;;;;;;;;;;;Sale
363;1;Shine Tech Nail Enamel One Size 3;10;5.9;;;;;;;;dm_363;;Deborah Milano;Deborah Milano;8009518111606;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
364;1;Shine Tech Nail Enamel One Size 7;10;5.9;;;;;;;;dm_364;;Deborah Milano;Deborah Milano;8009518111644;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
365;1;Shine Tech Nail Enamel One Size 10;10;5.9;;;;;;;;dm_365;;Deborah Milano;Deborah Milano;8009518111675;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
366;1;Shine Tech Nail Enamel One Size 13;10;5.9;;;;;;;;dm_366;;Deborah Milano;Deborah Milano;8009518111712;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
367;1;Shine Tech Nail Enamel One Size 14;10;5.9;;;;;;;;dm_367;;Deborah Milano;Deborah Milano;8009518111729;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
368;1;Shine Tech Nail Enamel One Size 15;10;5.9;;;;;;;;dm_368;;Deborah Milano;Deborah Milano;8009518111736;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
372;1;Shine Tech Nail Enamel One Size 28;10;5.9;;;;;;;;dm_372;;Deborah Milano;Deborah Milano;8009518114362;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
373;1;Shine Tech Nail Enamel One Size 29;10;5.9;;;;;;;;dm_373;;Deborah Milano;Deborah Milano;8009518114379;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
374;1;Shine Tech Nail Enamel One Size 30;10;5.9;;;;;;;;dm_374;;Deborah Milano;Deborah Milano;8009518114386;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
376;1;Shine Tech Nail Enamel One Size 44;10;5.9;;;;;;;;dm_376;;Deborah Milano;Deborah Milano;8009518122206;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
377;1;Shine Tech Nail Enamel One Size 45;10;5.9;;;;;;;;dm_377;;Deborah Milano;Deborah Milano;8009518122213;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
378;1;Shine Tech Nail Enamel One Size 46;10;5.9;;;;;;;;dm_378;;Deborah Milano;Deborah Milano;8009518122220;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
380;1;Shine Tech Nail Enamel One Size 55;10;5.9;;;;;;;;dm_380;;Deborah Milano;Deborah Milano;8009518028430;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
382;1;Shine Tech Nail Enamel One Size 57;10;5.9;;;;;;;;dm_382;;Deborah Milano;Deborah Milano;8009518028485;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
383;1;Shine Tech Nail Enamel One Size 58;10;5.9;;;;;;;;dm_383;;Deborah Milano;Deborah Milano;8009518028508;;;;;;4.8;10;;;;;;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;Innovative nail enamel formulated with patented Ceramic Nanoparticles for longlasting extreme shine and full colour We have more colours available in our sale;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/53b7d5df-7-shine-tech.jpg;;;;;;;;;;;;;Sale
386;1;Pret A Porter Nail Enamel One Size 46;10;3.5;;;;;;;;dm_386;;Deborah Milano;Deborah Milano;8009518095340;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
